idSeller	idSellerProduct	brandSeller	nameSeller	descriptionSeller	eanSeller	categorySeller
41	52008	Philips	LCD TV sprejemnik Philips 32PFL5405H 32&amp;quot; 82 cm	Televizor &amp;lt;b&amp;gt;Philips 32PFL5405H&amp;lt;/b&amp;gt; velikosti &amp;lt;b&amp;gt;81cm&amp;lt;/b&amp;gt; (32&amp;quot;), je &amp;lt;b&amp;gt;Full HD&amp;lt;/b&amp;gt; televizor z resolucijo prikaza slike &amp;lt;b&amp;gt;1920 x 1080&amp;lt;/b&amp;gt; to&269;k. televizor se lahko dodatno pohvali &353;e z &amp;lt;b&amp;gt;2ms&amp;lt;/b&amp;gt; odzivnim &269;asom ter kontrastnim razmerjem &amp;lt;b&amp;gt;100.000 : 1&amp;lt;/b&amp;gt;.&amp;lt;br&amp;gt;&amp;lt;br&amp;gt;V televizor je vgrajen digitalni sprejemnik &amp;lt;b&amp;gt;DVB-T/C MPEG4&amp;lt;/b&amp;gt; za spremljanje digitalnik kanalov. Za prikaz slike televizor uporablja tehnologiji &amp;lt;b&amp;gt;Pixel Plus HD&amp;lt;/b&amp;gt; in &amp;lt;b&amp;gt;HD Natural Motion&amp;lt;/b&amp;gt;.&amp;lt;br&amp;gt;&amp;lt;br&amp;gt;&amp;lt;b&amp;gt;Pixel Plus HD&amp;lt;/b&amp;gt; zdru&158;uje unikatno kombinacijo ostrine, naravnih detailov, &158;ivahnih barv in naravnega gladkega gibanja slike. Tehnologija zagotavlja, ve&269;jo globino slike ter ostrino, tako da je slika jasna in ostra kot britev.&amp;lt;br&amp;gt;&amp;lt;br&amp;gt;&amp;lt;b&amp;gt;HD Natural Motion&amp;lt;/b&amp;gt; slu&158;i za prikaz izjemne slike brez vibracij gibanja.&amp;lt;br&amp;gt;&amp;lt;br&amp;gt;Virtual 2,1 zvo&269;ni&353;ki sistem proizvede &amp;lt;b&amp;gt;40W&amp;lt;/b&amp;gt; zvo&269;ne mo&269;i. Z njim lahko &158;ivajte ob &269;istosti in kakovosti zvoka.&amp;lt;b&amp;gt;Clear Sound&amp;lt;/b&amp;gt; je inovativna avdio tehnologijo, ki bistveno pove&269;a razumljivost vokala. Zagotavlja, da lahko sli&353;ite vsako besedo, tako da boste lahko u&158;ivali, kaj gledate v najve&269;ji mo&158;ni meri.		
41	51823	Samsung	LCD TV sprejemnik Samsung LE37C530 37&amp;quot;	zaslon: 94 cm (37&amp;quot;) LCD TV&amp;lt;br&amp;gt;lo&269;ljivost: 1920 x 1080 (FULL HD 1080p)&amp;lt;br&amp;gt;priklop: HDMI (3), USB 2.0, AV, VGA, SCART&amp;lt;br&amp;gt;kontrast: visok kontrast&amp;lt;br&amp;gt;tehnologija: HyperReal Engine, Anynet+ (HDMI-CEC)&amp;lt;br&amp;gt;ostalo: DVB T/C (MPEG-4), USB 2.0 Movie, PiP&amp;lt;br&amp;gt;garancija: 24 mesecev&amp;lt;br&amp;gt;---&amp;lt;br&amp;gt;izbolj&353;an prikaz barv: Wide Color Enhancer&amp;lt;br&amp;gt;vgrajeni zvo&269;niki 2 x 10W, CI - re&158;a&amp;lt;br&amp;gt;Dolby Digital Plus, Dolby Pulse, USB 2.0 Movie&amp;lt;br&amp;gt;Clear Motion Rate 1A?, slika v sliki (PiP)&amp;lt;br&amp;gt;zna&269;ilnosti: teletekst (1000 strani), elektronski&amp;lt;br&amp;gt;spored, samodejno iskanje programov&amp;lt;br&amp;gt;podstavek: vrtljiv&amp;lt;br&amp;gt;mo&158;nost stenske monta&158;e: VESA 200x200 mm&amp;lt;br&amp;gt;barva: sijajno &269;rna&amp;lt;br&amp;gt;dimenzije brez postavka (mm): 901,8A?561,4A?76,9&amp;lt;br&amp;gt;dimenzije s postavkom (mm): 901,8A?615,4A?240&amp;lt;br&amp;gt;dimenzije embala&158;e (mm): 1150A?735A?170&amp;lt;br&amp;gt;		
41	51820	Samsung	LCD TV sprejemnik Samsung LE32C450 32&amp;quot;			
41	51290	Samsung	LCD TV sprejemnik Samsung LED 32&amp;quot; Serija 6500 UE32C6500UWXXC	Samsung je predstavil dru&158;ino &amp;lt;b&amp;gt;LED&amp;lt;/b&amp;gt; LCD televizorjev, med katere spada tudi povsem nov model televizorja &amp;lt;b&amp;gt;Samsung UE32C6500 UWXXC&amp;lt;/b&amp;gt;. V  tej dru&158;ini se nahahajo samo najtanj&353;i, elegantni in televizorji z izjemno ostro in kakovostno sliko.&amp;lt;br&amp;gt;&amp;lt;br&amp;gt;Za obdelavo slike poskrbi tehnologija &amp;lt;b&amp;gt;Picture Perfect&amp;lt;/b&amp;gt;, katera vam pri&269;ara krasno sliko, ki je kombinacija dobrega kontrasta, barve ter ostrine. Za ostrino dodatno poskrbi velik ekran velikosti 32palca (80cm), kateri ima &amp;lt;b&amp;gt;FullHD&amp;lt;/b&amp;gt; resolucijo 1920 x 1080.&amp;lt;br&amp;gt;&amp;lt;br&amp;gt;&amp;lt;b&amp;gt;LED tehnologija&amp;lt;/b&amp;gt; osvetljevanja zaslona s pomo&269;jo LED diod daje televizorju veliko prednost pred ostalimi klasi&269;nimi LCD televizorji kateri so osvetljeni z &158;arnico. Televizor ima tako dalj&353;o &158;ivljensko dobo, bolj enakomerno osvetljen zaslon, drasti&269;no pa se pove&269;a tudi njegov konsrast. Poraba energi pa se zmanj&353;a tudi do &amp;lt;b&amp;gt;50%&amp;lt;/b&amp;gt;.&amp;lt;br&amp;gt;&amp;lt;br&amp;gt;Samsungova &amp;lt;b&amp;gt;Internet@TV&amp;lt;/b&amp;gt; tehnologija vam odpre pogled v svet bolj kot si to lahko predstavljate. Z njegovim mre&158;nim priklju&269;nom se enostavno pove&158;ete v interent in dobite tako dostop do strani kot so &amp;lt;b&amp;gt;YouTube, twitter, facebook, flickr, ebay&amp;lt;/b&amp;gt;,...&amp;lt;br&amp;gt;&amp;lt;br&amp;gt;Televizor je opremljen tudi digitalni televizijski sprejemnik &amp;lt;b&amp;gt;DVB-T/C&amp;lt;/b&amp;gt; z &amp;lt;b&amp;gt;MPEG4&amp;lt;/b&amp;gt; kodiranjem.		
41	51284	Samsung	LCD TV sprejemnik Samsung LED 40&amp;quot; serija 6500 UE40C6500UWXXC	Samsung je predstavil dru&158;ino &amp;lt;b&amp;gt;LED&amp;lt;/b&amp;gt; LCD televizorjev, med katere spada tudi povsem nov model televizorja &amp;lt;b&amp;gt;Samsung UE40C6500 UWXXC&amp;lt;/b&amp;gt;. V  tej dru&158;ini se nahahajo samo najtanj&353;i, elegantni in televizorji z izjemno ostro in kakovostno sliko.&amp;lt;br&amp;gt;&amp;lt;br&amp;gt;Za obdelavo slike poskrbi tehnologija &amp;lt;b&amp;gt;Picture Perfect&amp;lt;/b&amp;gt;, katera vam pri&269;ara krasno sliko, ki je kombinacija dobrega kontrasta, barve ter ostrine. Za ostrino dodatno poskrbi velik ekran velikosti 40palca (102cm), kateri ima &amp;lt;b&amp;gt;FullHD&amp;lt;/b&amp;gt; resolucijo 1920 x 1080.&amp;lt;br&amp;gt;&amp;lt;br&amp;gt;&amp;lt;b&amp;gt;LED tehnologija&amp;lt;/b&amp;gt; osvetljevanja zaslona s pomo&269;jo LED diod daje televizorju veliko prednost pred ostalimi klasi&269;nimi LCD televizorji kateri so osvetljeni z &158;arnico. Televizor ima tako dalj&353;o &158;ivljensko dobo, bolj enakomerno osvetljen zaslon, drasti&269;no pa se pove&269;a tudi njegov konsrast. Poraba energi pa se zmanj&353;a tudi do &amp;lt;b&amp;gt;50%&amp;lt;/b&amp;gt;.&amp;lt;br&amp;gt;&amp;lt;br&amp;gt;Samsungova &amp;lt;b&amp;gt;Internet@TV&amp;lt;/b&amp;gt; tehnologija vam odpre pogled v svet bolj kot si to lahko predstavljate. Z njegovim mre&158;nim priklju&269;nom se enostavno pove&158;ete v interent in dobite tako dostop do strani kot so &amp;lt;b&amp;gt;YouTube, twitter, facebook, flickr, ebay&amp;lt;/b&amp;gt;,...&amp;lt;br&amp;gt;&amp;lt;br&amp;gt;Televizor je opremljen tudi digitalni televizijski sprejemnik &amp;lt;b&amp;gt;DVB-T/C&amp;lt;/b&amp;gt; z &amp;lt;b&amp;gt;MPEG4&amp;lt;/b&amp;gt; kodiranjem.		
41	48415	LG	LCD TV sprejemnik LG 32SL8000 32&amp;quot;	LCD TV sprejemnik &amp;lt;b&amp;gt;LG 32SL8000&amp;lt;/b&amp;gt; je vrhunski 32 pal&269;ni (81 cm) televizijski sprejemnik z izredno tankim le 5cm debelim okvirjem, kar naredi televizor eleganten in moderen. &amp;lt;br&amp;gt;&amp;lt;br&amp;gt;Za kvalitetno in &269;isto sliko poskrbi tehnologija &amp;lt;b&amp;gt;TruMotion&amp;lt;/b&amp;gt; s &amp;lt;b&amp;gt;200Hz&amp;lt;/b&amp;gt; osve&158;anjem slike, ter dinami&269;en kontrast &amp;lt;b&amp;gt;150.000 : 1&amp;lt;/b&amp;gt;. Med va&353;im gledanjem pa tehnologija &amp;lt;b&amp;gt;Intelligent Sensor&amp;lt;/b&amp;gt; samodejno zaznava okolico in prilagaja svetlost in barve slike.&amp;lt;br&amp;gt;&amp;lt;br&amp;gt;Televizor se pona&353;a tudi z &amp;lt;b&amp;gt;Bluetooth&amp;lt;/b&amp;gt; povezavo, katera omogo&269;a brez&158;i&269;no povezovanje va&353;ih brez&158;i&269;nih naprav s televizorjem. Tako lahko na televizor priklju&269;ite telefon, slu&353;alke in tudi prenosni ra&269;unalnik.&amp;lt;br&amp;gt;&amp;lt;br&amp;gt;S &amp;lt;b&amp;gt;HDMI priklju&269;kom&amp;lt;/b&amp;gt; omogo&269;a nestisnjeno digitalno RGB povezavo med virom in zaslonom. Tako se digitalni signal ne more pretvoriti v analognega in slika na zaslonu bo popolna. Neokrnjeni signal vsebuje manj utripanja in tako nudi &269;istej&353;o sliko. &amp;lt;br&amp;gt;&amp;lt;br&amp;gt;Za zvok pa poskrbi vgrajena &amp;lt;b&amp;gt;Clear Voice II&amp;lt;/b&amp;gt; tehnologija, ki uravnava zvok iz ozadja in poudari &269;lovekov govor ter odstrani &353;um. &amp;lt;b&amp;gt;SRS Trussurond&amp;lt;/b&amp;gt; tehnologija pa pri&269;ara odli&269;en prostorskih zvok.		
41	54929	Samsung	LCD TV sprejemnik Samsung LE46C530 46&amp;quot; (117 cm)	zaslon: 116 cm (46&amp;quot;) LCD TV&amp;lt;br&amp;gt;lo&269;ljivost: 1920 x 1080 (FULL HD 1080p)&amp;lt;br&amp;gt;priklop: HDMI (3), USB 2.0, AV, VGA, SCART&amp;lt;br&amp;gt;kontrast: visok kontrast&amp;lt;br&amp;gt;tehnologija: HyperReal Engine, Anynet+ (HDMI-CEC)&amp;lt;br&amp;gt;ostalo: DVB T/C (MPEG-4), USB 2.0 Movie, PiP&amp;lt;br&amp;gt;garancija: 24 mesecev&amp;lt;br&amp;gt;---&amp;lt;br&amp;gt;izbolj&353;an prikaz barv: Wide Color Enhancer&amp;lt;br&amp;gt;vgrajeni zvo&269;niki 2 x 10W, CI - re&158;a&amp;lt;br&amp;gt;Dolby Digital Plus, Dolby Pulse, USB 2.0 Movie&amp;lt;br&amp;gt;Clear Motion Rate 1A?, slika v sliki (PiP)&amp;lt;br&amp;gt;zna&269;ilnosti: teletekst (1000 strani), elektronski&amp;lt;br&amp;gt;spored, samodejno iskanje programov&amp;lt;br&amp;gt;podstavek: vrtljiv&amp;lt;br&amp;gt;mo&158;nost stenske monta&158;e: VESA 400x400 mm&amp;lt;br&amp;gt;barva: sijajno &269;rna&amp;lt;br&amp;gt;dimenzije brez postavka (mm): 1102,4A?673,9A?78,7&amp;lt;br&amp;gt;dimenzije s postavkom (mm): 1102,4A?733,2A?260,1&amp;lt;br&amp;gt;dimenzije embala&158;e (mm): 1375A?820A?180&amp;lt;br&amp;gt;		
41	34870	Philips	LCD TV sprejemnik Philips 40PFL9704H FULL HD 40&amp;quot; 102 cm, Ambilight Spectra 3, DVB-T/C	Televizijski sprejemnik &amp;lt;b&amp;gt;Philips 40PFL9704H&amp;lt;/b&amp;gt; se pona&353;a z izredno dovr&353;enim videzom, ki bo lepo izgledal v vseh okoljih va&353;ega doma. &352; e bolj, kot oblikovna dovr&353;enost LCD TV sprejemnika, pa vas bodo navdu&353;ile njegove tehni&269;ne lastnosti, ki jih ponuja. &amp;lt;br&amp;gt;&amp;lt;br&amp;gt;&amp;lt;b&amp;gt;Ambilight Active Frame &amp;lt;/b&amp;gt;je Philipsova tehnologija, katere namen je pri&269;arati pravo in enkratno vzdu&353;je v prostoru z osvetljevanjem stene za televizijo. Kar 250 LED diod bo skrbelo, da se bo stena za televizorjem ujemala z barvo slike na televizorju.&amp;lt;br&amp;gt;&amp;lt;br&amp;gt;Tehnologija Perfect Pixel  HD bo skrbela, da boste gledali odli&269;no sliko, ki vam jo bodo dodatno o&158;ivele &353;e vse barve, ki jih podpira Philipsov TV sprejemnik. Neverjetno barvno sliko vam zagotavljajo 2250 milijard barv. Najve&269;ja resolucija ekrana zna&353;a &amp;lt;b&amp;gt;1920 x 1080 to&269;k&amp;lt;/b&amp;gt;, bolje pa je znana pod imenom Full HD. &amp;lt;br&amp;gt;&amp;lt;br&amp;gt;Neverjetno mo&269;ni in kakovostni zvo&269;niki bodo predvajali vrhunski zvok z mo&269;jo 2 x 15 W RMS. Zvo&269;niki se nahajajo na zadnji strani televizorja, kar pomeni, da so nevidni.		
41	32997	Philips	LCD TV sprejemnik Philips 32PFL5404H 32&amp;quot; 82 cm	Tehnologija obdelave slik Pixel Plus HD izbolj&353;a lo&269;ljivost negibnih in premikajo&269;ih se slik. Poleg dodajanja to&269;k le-te tudi izbolj&353;a in tako vedno proizvede izjemno ostrino in globino kakr&353;nekoli slike. To vam zagotavlja maksimalno kakovost slike iz kateregakoli HD vira.&amp;lt;br&amp;gt;&amp;lt;br&amp;gt;HD zaslon ponuja sliko v lo&269;ljivosti 1366 x 768p. To je najvi&353;ja lo&269;ljivost za najbolj&353;o kakovost slike v visoki lo&269;ljivosti. 1080p je garancija, da vam tudi za prihodnost ni treba skrbeti, saj podpira vir s prakti&269;no vseh virov, tudi z najnovej&353;ih Blu-ray in igralnih konzol. Producira naravnost fantasti&269;no sliko z izjemnimi barvami in kontrastom. &amp;lt;br&amp;gt;&amp;lt;br&amp;gt;28,9 bilijona barv ustvari naravno sliko, so&269;asno pa ohrani maksimalno ostrino. Posebni algoritmi zaznajo tudi najmanj&353;e spremembe pri barvah ali sencah in jih obdelajo, vse to v korist &269;im bolj naravne slike. Dinami&269;ni kontrast zna&353;a 50.000:1 kar pomeni bolj izpopolnjeno sliko in pravilen prikaz barv. Slika na ekranu bo tako svetla in zelo &158;iva.&amp;lt;br&amp;gt;&amp;lt;br&amp;gt;USB priklop na strani televizorja vam omogo&269;a priklop zunanjih USB naprav, kot so prenosni MP3 predvajalniki ali drugi podatkovni nosilci. Tako je deljenje va&353;ih slik, video posnetkov in glasbe sedaj &353;e enostavnej&353;e. 32PFL5404H pa lahko uporabljate tudi kot zaslon va&353;ega ra&269;unalnika, saj ima TV sprejemnik VGA priklop. Seveda mu ne manjkajo HDMI priklopi, televizor ima kar 3 in 2 scart priklju&269;ka. &amp;lt;br&amp;gt;&amp;lt;br&amp;gt;Vgrajeni DVB-T kanalnik omogo&269;a sprejem signala zemeljske televizije za ogled ali snemanje. Tako ne potrebujete dodatnega kabelskega pretvornika ali kablov.		
41	27903	Toshiba	LCD TV SPREJEMNIK TOSHIBA Regza 42AV500P 42&amp;quot;  106cm	Toshiba 42AV500P je 42-pal&269;ni LCD zaslon, ki omogo&269;a prikazovanje slike visoke lo&269;ljivost. V estetsko ohi&353;je &269;rne barve je vgrajen analognega sprejemnik, ki bo poskrbel za kvaliteten sprejem in prikaz slike na zaslonu. &amp;lt;br&amp;gt;&amp;lt;br&amp;gt;Za &353;e bolj kakovostno sliko je dodana funkcija Pixel PROcessing III PRO, ki vas ob spremljanju programov ne bo pustila ravnodu&353;ne. &amp;lt;br&amp;gt;&amp;lt;br&amp;gt;&352; irok kot gledanja s 178&176; vam zagotavlja udobno spremljanje filma z vseh zornih kotov.&amp;lt;br&amp;gt;&amp;lt;br&amp;gt;Sprejemnik ima vgrajeno SRS-WOW Surround tehnologijo, ki zagotavlja enakomerno &353;irjenje zvoka horizontalno in vertikalno po prostoru.		
98	televizor-philips-65pus7303-65-164-cm-4k-android-tv	NULL	Televizor Philips 65PUS7303 65 (164 cm) 4k Android TV	NULL	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-philips-49pus8303-123-cm-49-4k-uhd-android-tv	NULL	Televizor PHILIPS 49PUS8303 123 cm (49'') 4K UHD Android TV	NULL	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-philips-49pus8503-123-cm-49-4k-uhd-android-tv	NULL	Televizor PHILIPS 49PUS8503 123 cm (49'') 4K UHD Android TV	NULL	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-samsung-43nu7192-109-cm-43-4k-uhd-smart-tv	NULL	Televizor Samsung 43NU7192 109 cm (43) 4K UHD Smart TV	NULL	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-lg-49uk7550mla-124-cm-49-4k-uhd-smart-tv	NULL	Televizor LG 49UK7550MLA 124 cm (49) 4K UHD Smart TV	<p>Televizor LG 49UK7550MLA 124 cm (49&quot;) 4K UHD Smart TV <div> <b> Šifra izdelka: avt140587 <br> 49UK7550MLA z Nano Cell zaslonom je revolucionarna tehnologija, ki prikaže ves spekter barv, ki so potrebne za prikaz slike v živih barvah. S pomočjo ULT	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-lg-50uk6500mla-127-cm-50-4k-uhd-smart-tv	NULL	Televizor LG 50UK6500MLA 127 cm (50) 4K UHD Smart TV	NULL	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-lg-43uk6200-109-cm-43-uhd-4k-smart-tv	NULL	Televizor LG 43UK6200 109 cm (43) UHD 4K Smart TV	<p>Televizor LG 43UK6200 109 cm (43&quot;) UHD 4K Smart TV <div> <b> Šifra izdelka: avt142344 <br> LG TV 43UK6200 vam prinaša ultra visoko ločljivost ULTRA HD ter funkcijo 4K Upscaler, ki vam vsebine nižje ločljivosti pretvori v višjo ločljivost. Smart TV	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-lg-50uk6750-127cm-50-uhd-4k-smart-tv	NULL	Televizor LG 50UK6750 127cm (50) UHD 4K Smart TV	<p>Televizor LG 50UK6750 127cm (50&quot;) UHD 4K Smart TV <div> <b> Šifra izdelka: avt142346 <br> LED TV sprejemnik LG 50UK6750PLD podpira HDR standard, ki vam prikaže precizne podrobnosti in žive barve s širokim razponom kontrasta. Štiri jedrni procesor	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-lg-43uk6470plc-109-cm-43-uhd-4k-smart-tv	NULL	Televizor LG 43UK6470PLC 109 cm (43) UHD 4K Smart TV	<p>Televizor LG 43UK6470PLC 109 cm (43&quot;) UHD 4K Smart TV <div> <b> Šifra izdelka: avt145152 <br> LED TV sprejemnik LG 43UK6470PLC podpira HDR standard, ki vam prikaže precizne podrobnosti in žive barve s širokim razponom kontrasta. Štiri jedrni proce	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-lg-55uk6200pla-140-cm-55-uhd-4k-smart-tv	NULL	Televizor LG 55UK6200PLA 140 cm (55) UHD 4K Smart TV	<p>Televizor LG 55UK6200PLA 140 cm (55&quot;) UHD 4K Smart TV <div> <b> Šifra izdelka: avt145153 <br> LG TV 55UK6200 vam prinaša ultra visoko ločljivost ULTRA HD ter funkcijo 4K Upscaler, ki vam vsebine nižje ločljivosti pretvori v višjo ločljivost. Smart	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-tcl-55dc760-139-cm-55-4k-uhd-android-tv-plus-darilo	NULL	Televizor TCL 55DC760 139 cm (55) 4K UHD Android TV + DARILO	<div> <div><p>Televizor TCL 55DC760 139 cm (55&quot;) 4K UHD Android TV + DARILO</p> </div> <div> <b> Šifra izdelka:</b> cutcl-55dc760 <br> <b>Popularnost med podobnimi ponudbami:</b> 23. mesto <br> </div> </div> <p> <p>Serija C76 združuje eleganco in zmo	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-tcl-65dc760-165-cm-65-uhd-4k-android-tv	NULL	Televizor TCL 65DC760 165 cm (65) UHD 4K Android TV	NULL	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-samsung-ue49m6372-124-cm-49-full-hd-smart-tv	NULL	Televizor Samsung UE49M6372 124 cm (49) Full HD Smart TV	NULL	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-sony-kd-55xf8577s-139-cm-55-4k-uhd-android-tv	NULL	Televizor Sony KD-55XF8577S 139 cm (55'') 4K UHD Android TV	NULL	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-vox-43dsa311g-109-cm-43-full-hd-tv	NULL	Televizor VOX 43DSA311G 109 cm (43) Full HD TV	<div> <div><p>Televizor VOX 43DSž11G 109 cm (43&quot;) Full HD TV</p> </div> <div> <b> Šifra izdelka:</b> pa103696 <br> </div> </div> <p> <p>Moderen TV sprejemnik z obilico zabavnih in uporabnih aplikacij ter izvrstno sliko in zvokom. Skupaj z odlično cen	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-panasonic-43fx550e-109-cm-43-4k-uhd-smart-tv	NULL	Televizor Panasonic 43FX550E 109 cm (43) 4K UHD Smart TV	<div> <div><p>Televizor Panasonic 43FX550E 109 cm (43&quot;) 4K UHD Smart TV</p> </div> <div> <b> Šifra izdelka:</b> pa104053 <br> </div> </div> <p> <p>Spoznajte se s pametnim TV-jem za sijajno zabavo. Za kristalno čisto sliko skrbi 1.000 Hz RMR osveževan	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-vox-65dsw240s-165-cm-65-4k-uhd-smart-tv	NULL	Televizor VOX 65DSW240S 165 cm (65) 4K UHD Smart TV	<p>Televizor VOX 65DSW240S 165 cm (65&quot;) 4K UHD Smart TV <div> <b> Šifra izdelka: pa104115 <br> <b>Ocena: 5 na podlagi 1 ocene <i>star_rate <i>star_rate <i>star_rate <i>star_rate <i>star_rate Moderen TV sprejemnik diagonale 165 cm, z obilico zabavnih	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-vox-43dsw400u-109cm-43-uhd-4k-smart-wifi-tv	NULL	Televizor VOX 43DSW400U 109cm (43) UHD 4K Smart WiFi TV	<div> <div><p>Televizor VOX 43DSW400U 109cm (43&quot;) UHD 4K Smart WiFi TV</p> </div> <div> <b> Šifra izdelka:</b> pa104142 <br> </div> </div> <p> <p>Moderen in pameten TV sprejemnik, z obilico zabavnih in uporabnih aplikacij ter izvrstno sliko ločljivos	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-vox-49swb299b-124-cm-49-fhd-smart-wifi-tv	NULL	Televizor VOX 49SWB299B 124 cm (49) FHD Smart WiFi TV	<div> <div><p>Televizor VOX 49SWB299B 124 cm (49&quot;) FHD Smart WiFi TV</p> </div> <div> <b> Šifra izdelka:</b> pa104222 <br> </div> </div> <p> <p>Moderen in &quot;pameten&quot; TV sprejemnik ponuja obilico zabavnih in uporabnih prednaloženih aplikacij	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-vox-32ads314b-81cm-32-smart-wifi-android-tv	NULL	Televizor VOX 32ADS314B 81cm (32) Smart WiFi Android TV	<div> <div><p>Televizor VOX 32ADS314B 81cm (32&quot;) Smart WiFi Android TV</p> </div> <div> <b> Šifra izdelka:</b> pa104237 <br> <b>Popularnost med podobnimi ponudbami:</b> 2. mesto <br> <b>Ocena:</b> 5 na podlagi 2 ocen <i>star_rate</i> <i>star_rate</i>	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-vox-49dsw293v-124cm-49-uhd-4k-smart-wifi-tv	NULL	Televizor VOX 49DSW293V 124cm (49) UHD 4K Smart WiFi TV	<div> <div><p>Televizor VOX 49DSW293V 124cm (49&quot;) UHD 4K Smart WiFi TV</p> </div> <div> <b> Šifra izdelka:</b> pa104238 <br> </div> </div> <p> <p><p>Moderen TV sprejemnik, z obilico zabavnih in uporabnih aplikacij ter izvrstno sliko ločljivosti 4K in	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-philips-55pus7303-139-cm-55-4k-android-tv	NULL	Televizor Philips 55PUS7303 139 cm (55) 4K Android TV	NULL	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-philips-50pus7363-126-cm-50-4k-uhd-android-tv	NULL	Televizor Philips 50PUS7363 126 cm (50) 4K UHD Android TV	NULL	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-tcl-u49p6046-49-124-cm-4k-android-tv	NULL	Televizor TCL U49P6046 49 (124 cm) 4K Android TV	NULL	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-manta-led24lfn38l-61-cm-24-hd-tv	NULL	Televizor Manta LED24LFN38L 61 cm (24'') HD TV	NULL	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-tcl-50dp660-127-cm-50-uhd-4k-android-tv	NULL	Televizor TCL 50DP660 127 cm (50) UHD 4K Android TV	NULL	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-tcl-43dp600-109-cm-43-uhd-4k-smart-tv	NULL	Televizor TCL 43DP600 109 cm (43) UHD 4K Smart TV	NULL	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-manta-50lua58l-127-cm-50-4k-uhd-android-tv	NULL	Televizor Manta 50LUA58L 127 cm (50'') 4K UHD Android TV	NULL	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-manta-32lha59l-81-cm-32-android-tv	NULL	Televizor Manta 32LHA59L 81 cm (32'') Android TV	NULL	NULL	EnaA \ Avdio Video Foto \ Televizorji
98	televizor-manta-40lfa59l-102-cm-40-full-hd-android-tv	NULL	Televizor Manta 40LFA59L 102 cm (40'') Full HD Android TV	NULL	NULL	EnaA \ Avdio Video Foto \ Televizorji
101	monitor-24mt49s-tv-monitor-lg-ips	LG	Monitor 24MT49S TV MONITOR LG IPS	<p>Opis izdelka</p> <p> LG TV monitor 24MT49S </p> Zaslon, ki ga lahko uporabljate kot monitor ali kot samostojni TV sprejemnik s priloženim daljinskim upravljalnikom. Primeren za otroške sobe, počitniške nastanitve, nadzorne centre, pisarne..... <a>Prika	NULL	Računalništvo \ Monitorji
41	32942	LG	LCD TV sprejemnik LG Full HD 37LH3000 37&amp;quot;  94 cm	&amp;lt;b&amp;gt;LCD TV sprejemnik LG 37LH3000&amp;lt;/b&amp;gt; predstavlja odli&269;no izbiro, &269;e imate &158;eljo po kakovostnem in zanesljivem TV sprejemniku z MPEG-4 dekodirnikom in odli&269;nimi karakteristikami.&amp;lt;br&amp;gt;&amp;lt;br&amp;gt;S &amp;lt;b&amp;gt;HDMI priklju&269;kom &amp;lt;/b&amp;gt;omogo&269;a nestisnjeno digitalno RGB povezavo med virom in zaslonom. Tako se digitalni signal ne more pretvoriti v analognega in slika na zaslonu bo popolna. Neokrnjeni signal vsebuje manj utripanja in tako nudi &269;istej&353;o sliko. HDMI viru signalov inteligentno sporo&269;a najvi&353;jo mogo&269;o lo&269;ljivost prikaza (Full HD 1920 x 1080 to&269;k). Ima kar tri HDMI vhode.&amp;lt;br&amp;gt;&amp;lt;br&amp;gt;LG-jeva tehnologija Twin XD Engine, ki zdru&158;uje &353;tevilne tehnologije omogo&269;a kakovostno sliko z najve&269;jo lo&269;ljivostjo, ostrino in &158;ivimi naravnimi barvami.		
