idSeller	idSellerProduct	brandSeller	nameSeller	descriptionSeller	eanSeller	categorySeller
107	61082	CANDY	CANDY Hladilnik CKBBS 182	<br />Vgradni hladilnik CANDY CKBBS 182<br /><br />Hladilnik z neto prostornino hladilnega dela 206 l ter 60 l prostornine zamrzovalnega dela, omogoča elektronsko upravljanje. Pona&scaron;a se z nizko porabo električne energije, kar pomeni 271 kWh letne porabe. Nivo hrupa zna&scaron;a 40 dB.<br /><br /><br /><br />Posebnosti<br /><br /><br />Izjemna energijska učinkovitostHladilnik z A+ energijsko učinkovitostjo porabi 20% manj energije v primerjavi z razredom A. Poleg tega pa ima hladilnik zmožnost shranjevanja živil kar 18 h, in sicer v primeru izpada elektrike.<br />Prostoren hladilni delHladilnik vsebuje prostorne police, ki omogočajo večjo preglednost nad živili. Poleg tega ima tudi predal za zelenjavo in sadje, s katerim omogoča, da sadje ali zelenjava ohranjata dlje časa svežino.<br />Samodejno odtaljevanje hladilnega delaHladilnega dela ni potrebno odtaljevati. Na zadnji steni se nabira ivje, ki se spremeni v vodo in odteka iz aparata. Voda s tem izhlapi v prostor.<br /><br /><br /><br />	8016361917606	Hladilnik
107	61098	GORENJE	GORENJE Hladilnik RKI4182E1 585323	<br /><br />Vgradni integriran hladilnik Gorenje RKI4182E1<br /><br /><br />Vgradni integriran hladilnik Gorenje RKI4182E1 ima odlično toplotno izolacijo in zatesnitev vrat, s tem pa je poraba električne energije na letni ravni izredno nizka. Prostornina hladilnega dela zna&scaron;a 263 l, prostornina zamrzovalnega dela pa 73 l. Glasnost hladilnika zna&scaron;a 38 dB. V notranjosti hladilnega dela ima name&scaron;čenih 5 steklenih polic, uporabniku so na voljo police MultiAdjust, ki omogočajo svobodo pri ureditvi notranjosti hladilnika po lastnih željah.&nbsp;<br /><br /><br /><br /><br />Posebnosti <br /><br /><br /><br />Majhna energijska porabaHladilnik je uporabniku prijazen prav zaradi izjemne energijske učinkovitost.&nbsp; Dovr&scaron;ena izolacija in zatesnitev vrat znižujeta porabo energije. Hladilnik z A++ energijsko učinkovitostjo porabi 40% manj energije v primerjavi z razredom A.&nbsp;<br />Prostoren hladilni del Dodaten hladilni del je dosežen s predalom XXL SpaceBox. Ta predal v prostoru zamrzovalnika je največji v aparatu in je idealen za shranjevanje večjih kosov živil. Ob odstranitvi predala XXL SpaceBox pridobimo dodaten prostor in lahko na stekleno polico naložimo tudi večje kose živil v embalaži, kot so torte ali več &scaron;katel pic. Dodaten HiddenSpace je poseben skriti prostor za shranjevanje pločevink ali podobnega pod predalom CrispZone. Hladilnik vsebuje tudi dodatno prostorno polico za varno shranjevanje steklenic.<br />Tehnologija FrostLess bistveno zmanj&scaron;uje nastajanje ledu, zato je odtaljevanje zamrzovalnika redkej&scaron;e in preprostej&scaron;e. Sistem, skrit v steni zamrzovalnika, zagotavlja kar najmanj&scaron;e nastajanje ledu in večji prihranek energije.<br />LED osvetlitev zagotavlja izjemno in visoko učinkovito osvetlitev hladilnika. Življenjska doba je tridesetkrat dalj&scaron;a od klasičnih žarnic in prihrani do desetkrat toliko energije.<br /><br /><br /><br /><br /><br />Ključna značilnost<br /><br /><br />Tehnologija FrostLess učinkovito zmanj&scaron;uje nastajanje ledu, zato je odtaljevanje zamrzovalnika redkej&scaron;e in preprostej&scaron;e. Sistem je skrit v steni zamrzovalnika, zagotavlja pa kar najmanj&scaron;e nastajanje ledu in večji prihranek energije.<br /><br /><br />	3838782016905	Hladilnik
107	61308	AMICA	AMICA Hladilnik BK316.3FA	<br /><br />Vgradni kombinirani hladilnik Amica BK316.3FA<br /><br /><br />Hladilnik Amica ima skupno uporabno prostornino 251 l, odličen energijski razred omogoča povprečno letno porabo 270 kWh. Glasnost hladilnika zna&scaron;a 41 dB. V notranjosti hladilnega dela ima name&scaron;čenih 5 polic ter 4 na vratih.<br /><br /><br /><br />Posebnosti<br /><br /><br />Majhna energijska poraba<br /><br />Hladilnik Amica se pona&scaron;a z energijskim razredom A+, na letni ravni tako porabi 270 kWh. Njegov nivo glasnosti zna&scaron;a 41 dB. Ob izpadu energije ima hladilnik zmožnost vzdrževanja temperature 11 ur.  <br /><br />Prostoren hladilni del<br /><br />V hladilnem delu boste poleg 2 predalov namenjenih za hranjenje sadja ter zelenjave. Za hlajenje največ 5 steklenic je name&scaron;čen tudi vodoravni nosilec. Preglednost živil v hladilniku omogoča odlična LED osvetljava.<br /> <br /><br />&nbsp;Frost-free zamrzovalnik<br /><br />V zamrzovalnem delu so name&scaron;čeni 3 prostorni predali izdelani iz vzdržljivih materialov. Frost Free funkcija omogoča konstantno kroženje optimalne temperature, ki preprečuje nabiranje ledu ter nepotrebno izgubo energije.  <br /><br />Antibakterijska za&scaron;čita<br /><br />Notranje stene so premazane s posebno antibakterijskim emajlom, ki &scaron;čitijo pred &scaron;iritvijo &scaron;kodljivih mikrobov ter bakterij ter tako preprečuje podalj&scaron;uje svežino va&scaron;ih živil.<br /><br /><br />	5906006704322	Hladilnik
107	61311	GORENJE	GORENJE Hladilnik NRKI2181E1 728330	<br />Hladilnik GORENJE NRKI2181E1 728330<br />Intenzivno kroženje hladnega zraka v prostoru zamrzovalnika znižuje raven vlažnosti in preprečuje nabiranje zmrzali na živilih ter ledu na stenah zamrzovalnika. V prostoru hladilnika zagotavlja optimalne pogoje za shranjevanje&nbsp;živil. Zagotovljeno je optimalno upravljanje hlajenja in zamrzovanja, ker sta to dva samostojna postopka v dveh ločenih delih aparata.&nbsp;<br /><br /><br />Posebnosti<br /><br /><br />Sveža sadje in zelenjavaPredal s prostornino 36 l ohranja svežino vseh vrst sadja in zelenjave ob tem pa omogoča tudi nastavitev stopnje vlažnosti.&nbsp;S HumiditySliderlahko preprosto nastavite vlažnost in tako živilu &scaron;e dodatno podalj&scaron;ate življenjsko dobo.<br />Nosilec za stekleniceV hladilnikih Gorenje steklenice ne odvzemajo prostora drugim živilom na steklenih policah, saj je zanje predviden prav poseben nosilec. Z njim je izraba prostora za shranjevanje optimalna.<br />XXL predalTa predal v prostoru zamrzovalnika je največji v aparatu in je idealen za shranjevanje večjih kosov živil, kot je puran. Ob odstranitvi predala XXL SpaceBox pridobimo dodaten prostor in lahko na stekleno polico naložimo tudi večje kose živil v embalaži, kot so torte ali več &scaron;katel pic.<br />LED osvetlitevLED osvetlitev zagotavlja izjemno in visoko učinkovito osvetlitev va&scaron;ega hladilnika. Življenjska doba je tridesetkrat dalj&scaron;a od klasičnih žarnic in prihrani do desetkrat toliko energije.<br />Police, ki se lahko prestavijoTe močne steklene police lahko zelo preprosto prestavite, vstavite ali vzamete iz aparata, kar vam daje vso svobodo ureditve notranjosti v skladu z va&scaron;imi potrebami. Police iz kaljenega stekla so zelo trpežne in varno nosijo tudi večje količine hrane.<br /><br /><br /><br />	3838782038068	Hladilnik
107	61336	GORENJE	GORENJE Hladilnik RF4141ANW 594994	<br /><br />Kombinirani hladilnik in zamrzovalnik Gorenje RF4141ANW<br /><br /><br />Hladilnik in zamrzovalnik Gorenje RF4141ANW s prostornino hladilnega dela 168 l in 42l bruto prostornine zamrzovalnega dela, deluje z mehanskim upravljanjem.&nbsp; Njegova zamrzovalna zmogljivost v 24 urah je kar 2 kg, poraba električne energije v enakem času pa je le 0,59 kWh. Glasnost hladilnika zna&scaron;a 40 dB. V notranjosti hladilnega dela so name&scaron;čene 3 steklene police, v vratih pa se nahajajo 4 posode za živila ter dodatna posodica za jajca.<br /><br /><br /><br /><br />Posebnosti<br /><br /><br /><br />Majhna energijska porabaHladilnik se pona&scaron;a z energijskim razredom A+, na letni ravni tako porabi 217 kWh. Delovanje hladilnika upravljate mehansko ter imate tako popoln nadzor nad temperaturo v hladilniku. &nbsp;<br /><br /><br />Prostoren hladilni delV hladilnem delu boste na&scaron;li 3 steklene police ter 4 posode za živila v vratih. Preglednost živil v hladilniku, &scaron;e posebej ko jih je v njem veliko, omogoča odlična LED osvetljava. Za lažjo umestitev hladilnika je možno tudi zamenljivo odpiranje vrat.<br />Učinkovito zamrzovanjeV zamrzovalnem delu sta name&scaron;čena 2 prostorna predala izdelana iz vzdržljivih materialov. V 24 urah ima zamrzovalnik zmožnost zamrzniti 2 kg živil<br /><br /><br /><br />	3838782024665	Hladilnik
107	61423	GORENJE	GORENJE Hladilnik RKI2181E1 728284	<br /><br />Vgradni integrirani hladilnik Gorenje RKI2181E1<br /><br /><br />Hladilnik Gorenje RKI2181E1&nbsp; je visoko energijsko učinkovit, kar pomeni, da v 24 urah porabi le 0,79 kWh.&nbsp; Njegova bruto prostornina hladilnega dela zna&scaron;a 190 l, prostornina zamrzovalnega dela pa&nbsp;73 l.&nbsp;&nbsp;Njegov nivo glasnosti zna&scaron;a&nbsp;38 dB.&nbsp; Za dovolj prostora poskrbi 5 steklenih polic v notranjosti ter 2 posodi v vratih.&nbsp;<br /><br /><br /><br /><br />Posebnosti <br /><br /><br /><br />Prostoren hladilni delHladilni del vsebuje kar pet steklenih polic, ki so prilagodljive in nastavljive. Prostor HiddenSpace je poseben skriti prostor za shranjevanje pločevink ali podobnega pod predalom CrispZone, poleg tega pa se hladilnik pona&scaron;a tudi z&nbsp;XXL SpaceBox predalom, ki je idealen za shranjevanje večjih kosov živil.&nbsp;<br />Poseben način odpiranja in zapiranja vrat je omogočen s &scaron;karjastim tečajem, ki zaradi svoje vzdržljivosti dovoljuje visoko stopnjo obremenitve vrat aparata in omogoča udobno odpiranje do kota 115&deg;. Na ta način je zagotovljena večja preglednost nad živili, lažje pa je tudi poseganje&nbsp;v notranjost, ker vrata vselej obstanejo na mestu.&nbsp; Če uporabnik vrat ne zapre do konca, se ta samodejno tudi zaprejo.&nbsp;Hladilnik vsebuje tudi prostorno polico za varno shranjevanje steklenic.<br />Tehnologija FrostLess bistveno zmanj&scaron;uje nastajanje ledu, zato je odtaljevanje zamrzovalnika redkej&scaron;e in preprostej&scaron;e. Sistem, skrit v steni zamrzovalnika, zagotavlja kar najmanj&scaron;e nastajanje ledu in večji prihranek energije.<br />LED osvetlitev zagotavlja izjemno in visoko učinkovito osvetlitev hladilnika. Življenjska doba je tridesetkrat dalj&scaron;a od klasičnih žarnic in prihrani do desetkrat toliko energije.<br /><br /><br /><br /><br />Ključna značilnost <br /><br />Tehnologija FrostLess, ki bistveno zmanj&scaron;uje nastajanje ledu, zato je odtaljevanje zamrzovalnika redkej&scaron;e in preprostej&scaron;e. Sistem, skrit v steni zamrzovalnika, zagotavlja kar najmanj&scaron;e nastajanje ledu in večji prihranek energije.<br /><br /><br />	3838782037207	Hladilnik
107	61432	BOSCH	BOSCH Hladilnik KGN49XI30	<br />Prostostoječi hladilnik BOSCH KGN49XI30<br /><br />Hladilnik ima neto prostornino hladilnega dela 330 l ter 105 l prostornine zamrzovalnega dela. Pona&scaron;a se z nizko porabo električne energije, kar pomeni 303 kWh letne porabe. Nivo hrupa zna&scaron;a 40 dB.<br /><br /><br /><br />Posebnosti<br /><br /><br />Izjemna energijska učinkovitostHladilnik z A++ energijsko učinkovitostjo porabi 40% manj energije v primerjavi z razredom A. Poleg tega pa ima hladilnik zmožnost shranjevanja živil kar 20 h, in sicer v primeru izpada elektrike.<br />Prostoren hladilni delHladilnik vsebuje prostorno polico za varno shranjevanje steklenic. Poleg tega ima tudi prostorne predale v vratih hladilnika, ki &scaron;e dodatno povečajo preglednost nad živili. <br />Sistem No frostNoFrost sistem z intenzivnim kroženjem zraka v hladilnem delu odstranjuje vso odvečno vlago in preprečuje nabiranje ledu in sreža med živili, ki otežujeta izvlek predalov, pregled nad vsebino in či&scaron;čenje hladilnika.<br /><br /><br /><br />	4242002942742	Hladilnik
107	61636	GORENJE	GORENJE Hladilnik NRK612ORAB 588461	<br />Prostostoječi hladilnik GORENJE NRK612ORAB 588461<br /><br />Hladilnik z neto prostornino hladilnega dela 222 l ter 85 l prostornine zamrzovalnega dela, omogoča elektronsko upravljanje, vsebuje pa tudi zvočni alarm v primeru predolgo odprtih vrat hladilnika. Pona&scaron;a se z nizko porabo električne energije, kar pomeni 235 kWh letne porabe. Nivo hrupa zna&scaron;a 42 dB.<br /><br /><br /><br />Posebnosti<br /><br /><br />Izjemna energijska učinkovitostHladilnik z A++ energijsko učinkovitostjo porabi 40% manj energije v primerjavi z razredom A. Poleg tega pa ima hladilnik zmožnost shranjevanja živil kar 18 h, in sicer v primeru izpada elektrike.<br />Prostoren hladilni delHladilnik vsebuje prostorne steklene police. Poleg tega ima tudi predal imenovan sveža cona, s katerim omogoča, da sadje ali zelenjava ohranjata dlje časa svežino.<br />Sistem No frostNoFrost sistem z intenzivnim kroženjem zraka v zamrzovalnem delu odstranjuje vso odvečno vlago in preprečuje nabiranje ledu in sreža med živili, ki otežujeta izvlek predalov, pregled nad vsebino in či&scaron;čenje zamrzovalnika.<br />Učinkovito delovanjeZaslon za prikaz temperature v hladilnem delu je odličen pokazatelj stanja temperature v hladilniku, če je temperatura v hladilnem delu previsoka, se vklopi opozorilni signal. Ob predolgo odprtih vratih se ravno tako vklopi zvočni alarm. Poleg tega ima tudi ionizator zraka v hladilnku, ki ustravrja idelano klimo za shranjevanje svežih živil v hladilnku.<br />LED osvetlitev zagotavlja izjemno in visoko učinkovito osvetlitev hladilnika. Življenjska doba je tridesetkrat dalj&scaron;a od klasičnih žarnic in prihrani do desetkrat toliko energije.<br /><br /><br /><br />	3838782021138	Hladilnik
107	61987	SAMSUNG	SAMSUNG Hladilnik RT25HAR4DWW 134125	<br />Prostostoječi hladilnik SAMSUNG RT25HAR4DWW 134125<br /><br />Hladilnik ima neto prostornino hladilnega dela 202 l ter 53 l prostornine zamrzovalnega dela. Pona&scaron;a se z nizko porabo električne energije, kar pomeni 253 kWh letne porabe. Nivo hrupa zna&scaron;a 42 dB.<br /><br /><br /><br />Posebnosti<br /><br /><br />Izjemna energijska učinkovitostHladilnik z A+ energijsko učinkovitostjo porabi 20% manj energije v primerjavi z razredom A. Poleg tega pa ima najvi&scaron;ji nivo glasnosti le 42 dB.<br />Prostoren hladilni delHladilnik vsebuje prostorne in pregledne police v hladilnem delu. Poleg tega ima tudi predale v vratih hladilnika, ki &scaron;e dodatno povečujejo preglednost v notranjosti. <br />LED osvetlitev zagotavlja izjemno in visoko učinkovito osvetlitev hladilnika. Življenjska doba je tridesetkrat dalj&scaron;a od klasičnih žarnic in prihrani do desetkrat toliko energije.<br /><br /><br /><br />	0	Hladilnik
107	62119	WHIRLPOOL	WHIRLPOOL Hladilnik ART 9810/A+	<br />Naslov okvirja<br />V&nbsp;primeru, da zazna odstopanja od optimalnih pogojev, vključi sistem Multiflow, da parametre vrne na raven, ki je optimalna za konzerviranje&nbsp;hrane. Pona&scaron;a se tudi z energijskim razredom A+, ki letno porabi 314 kWh energije.<br /><br /><br />Naslov okvirja<br /><br /><br />Steklene police<br />Predal za sadje in zelenjavo<br />LED osvetlitev<br />Nadzorovanje temperature in stopnjo vlage v notranjosti hladilnika<br /><br /><br /><br />	8003437039966	Hladilnik
107	62133	WHIRLPOOL	WHIRLPOOL Hladilnik ART 6711/A++ SF	Shranjevanje ob izpadu el energijeOb izpadu električne energije, bodo vaša živila ostala uporabna še 19 h. Seveda pri tem ne smemo odpirati vrat hladilnika ali zamrzovalnika.Zmogljivost zamrzovanja Z vklopom hitrega zamrzovanja, boste lahko naenkrat zamrznili 3.50 kg/24h svežih živil.Samodejno odtaljevanje hladilnega delaHladilnega dela ni potrebno odtaljevati. Na zadnji steni se nabira ivje, ki se spremeni v vodo in odteka iz aparata. Voda izhlapi v prostor.Polica za vodoravno shranjevanje steklenicPolica za steklenice nudi ravno dovolj prostora za velike, tudi do 2,5-litrske plastenke. Posebno varovalo je oblikovano tako, da odlično oprijema steklenice, ki so pri odpiranju oziroma zapiranju vrat stabilne in se ne premikajo.<br />	8003437040122	Hladilnik
107	62152	GORENJE	GORENJE Hladilnik NRK7191JX 559619	<br />Prostostoječi hladilnik GORENJE NRK7191JX 559619<br /><br />Hladilnik z neto prostornino hladilnega dela 260 l ter 97 l prostornine zamrzovalnega dela, omogoča elektronsko upravljanje, vsebuje pa tudi zvočni alarm v primeru predolgo odprtih vrat hladilnika. Pona&scaron;a se z nizko porabo električne energije, kar pomeni 275 kWh letne porabe. Nivo hrupa zna&scaron;a 45 dB.<br /><br /><br /><br />Posebnosti<br /><br /><br />Izjemna energijska učinkovitostHladilnik z A++ energijsko učinkovitostjo porabi 40% manj energije v primerjavi z razredom A. Poleg tega pa ima hladilnik zmožnost shranjevanja živil kar 15 h, in sicer v primeru izpada elektrike.<br />Sistem No frostNoFrost sistem z intenzivnim kroženjem zraka v zamrzovalnem delu odstranjuje vso odvečno vlago in preprečuje nabiranje ledu in sreža med živili, ki otežujeta izvlek predalov, pregled nad vsebino in či&scaron;čenje zamrzovalnika.<br />LED osvetlitev zagotavlja izjemno in visoko učinkovito osvetlitev hladilnika. Življenjska doba je tridesetkrat dalj&scaron;a od klasičnih žarnic in prihrani do desetkrat toliko energije.<br /><br /><br /><br />	3838942131998	Hladilnik
107	62360	SAMSUNG	SAMSUNG Hladilnik RB33J3200SA/EK 139631	<br />Prostostoječi hladilnik SAMSUNG RB33J3200SA/EK<br /><br />Hladilnik z neto prostornino hladilnega dela 230 l ter 98 l prostornine zamrzovalnega dela, omogoča elektronsko upravljanje, vsebuje pa tudi zvočni alarm v primeru predolgo odprtih vrat hladilnika. Pona&scaron;a se z nizko porabo električne energije, kar pomeni 280 kWh letne porabe. Nivo hrupa zna&scaron;a 39 dB.<br /><br /><br /><br />Posebnosti<br /><br /><br />Izjemna energijska učinkovitostHladilnik z A+ energijsko učinkovitostjo porabi 20% manj energije v primerjavi z razredom A. Poleg tega pa ima hladilnik zmožnost shranjevanja živil kar 20 h, in sicer v primeru izpada elektrike.<br />Prostoren hladilni delHladilnik vsebuje prostorne steklene police za varno shranjevanje živil. Poleg tega ima tudi predal, ki je namenjen zelenjavi in sadju, s čimer ta živila ohranjajo dlje časa svežino.<br />Sistem No frostNoFrost sistem z intenzivnim kroženjem zraka v hladilnem delu odstranjuje vso odvečno vlago in preprečuje nabiranje ledu in sreža med živili, ki otežujeta izvlek predalov, pregled nad vsebino in či&scaron;čenje hladilnika.<br /><br /><br />Učinkovito delovanjeZaslon za prikaz temperature v hladilnem delu je odličen pokazatelj stanja temperature v hladilniku, če je temperatura v hladilnem delu previsoka, se vklopi opozorilni signal. Ob predolgo odprtih vratih se ravno tako vklopi zvočni alarm.<br />LED osvetlitev zagotavlja izjemno in visoko učinkovito osvetlitev hladilnika. Življenjska doba je tridesetkrat dalj&scaron;a od klasičnih žarnic in prihrani do desetkrat toliko energije.<br /><br /><br /><br />	8806088440095	Hladilnik
107	62630	GORENJE	GORENJE Hladilnik ONRK193BK 543332	<br />Prostostoječi hladilnik GORENJE ONRK193BK 543332<br /><br />Hladilnik z neto prostornino hladilnega dela 222 l ter 85 l prostornine zamrzovalnega dela, omogoča elektronsko upravljanje, vsebuje pa tudi zvočni alarm v primeru predolgo odprtih vrat hladilnika. Pona&scaron;a se z nizko porabo električne energije, kar pomeni 168 kWh letne porabe. Nivo hrupa zna&scaron;a 38 dB.<br /><br /><br /><br />Posebnosti<br /><br /><br />Izjemna energijska učinkovitostHladilnik z A+++ energijsko učinkovitostjo porabi 60% manj energije v primerjavi z razredom A. Poleg tega pa ima hladilnik zmožnost shranjevanja živil kar 18 h, in sicer v primeru izpada elektrike.<br />Prostoren hladilni delHladilnik vsebuje prostorne steklene police. Poleg tega ima tudi dva predala za zelenjavo in sadje, s katerima omogoča, da sadje ali zelenjava ohranjata dlje časa svežino.<br />Učinkovito delovanjeČe je temperatura v hladilnem delu previsoka, se vklopi opozorilni signal. Ob predolgo odprtih vratih se ravno tako vklopi zvočni alarm.<br />LED osvetlitev zagotavlja izjemno in visoko učinkovito osvetlitev hladilnika. Življenjska doba je tridesetkrat dalj&scaron;a od klasičnih žarnic in prihrani do desetkrat toliko energije.<br /><br /><br /><br />	3838942109461	Hladilnik
107	62631	GORENJE	GORENJE Hladilnik ONRK193R 521701	Shranjevanje ob izpadu el energijeOb izpadu električne energije, bodo vaša živila ostala uporabna še 18 h. Seveda pri tem ne smemo odpirati vrat hladilnika ali zamrzovalnika.Zmogljivost zamrzovanja Z vklopom hitrega zamrzovanja, boste lahko naenkrat zamrznili 8.00 kg/24h svežih živil.<br />	3838942087288	Hladilnik
107	62708	LIEBHERR	LIEBHERR Hladilnik IKB 2324 ODPRODAJA EKSPONATA	Shranjevanje ob izpadu el energijeOb izpadu električne energije, bodo vaša živila ostala uporabna še 13 h. Seveda pri tem ne smemo odpirati vrat hladilnika ali zamrzovalnika.Zmogljivost zamrzovanja Z vklopom hitrega zamrzovanja, boste lahko naenkrat zamrznili 2.00 kg/24h svežih živil.Samodejno odtaljevanje hladilnega delaHladilnega dela ni potrebno odtaljevati. Na zadnji steni se nabira ivje, ki se spremeni v vodo in odteka iz aparata. Voda izhlapi v prostor.<br />	4016803179429	Hladilnik
107	62804	AEG	AEG Hladilnik SCB51811LS	<br />Vgradni hladilnik AEG SCB51811LS<br /><br />Hladilnik z neto prostornino hladilnega dela 196 l ter 72 l prostornine zamrzovalnega dela, omogoča mehansko upravljanje. Pona&scaron;a se z nizko porabo električne energije, kar pomeni 291 kWh letne porabe. Nivo hrupa zna&scaron;a 36 dB.<br /><br /><br /><br />Posebnosti<br /><br /><br />Izjemna energijska učinkovitostHladilnik z A+ energijsko učinkovitostjo porabi 20% manj energije v primerjavi z razredom A. Poleg tega pa ima najvi&scaron;ji nivo glasnosti le 36 dB.<br />Prostoren hladilni delHladilnik vsebuje prostorne steklene police. Poleg tega ima več predalov v vratih hladilnika, ki &scaron;e dodatno pripomorejo k večji preglednosti nad živili v hladilniku. <br />LED osvetlitev zagotavlja izjemno in visoko učinkovito osvetlitev hladilnika. Življenjska doba je tridesetkrat dalj&scaron;a od klasičnih žarnic in prihrani do desetkrat toliko energije.<br />Samodejno odtaljevanje hladilnega delaHladilnega dela ni potrebno odtaljevati. Na zadnji steni se nabira ivje, ki se spremeni v vodo in odteka iz aparata. Voda s tem izhlapi v prostor.<br />Sistem Low frostSistem omogoča bistveni prihranek dela pri vzdrževanju zamrzovalnika. Bistveno namreč zmanj&scaron;uje nastajanje ledu, zato je odtaljevanje zamrzovalnika redkej&scaron;e in preprostej&scaron;e.<br /><br /><br /><br />	7332543508532	Hladilnik
107	63236	BOSCH	BOSCH Hladilnik KGN49AI31	Shranjevanje ob izpadu el energijeOb izpadu električne energije, bodo vaša živila ostala uporabna še 20 h. Seveda pri tem ne smemo odpirati vrat hladilnika ali zamrzovalnika.Zmogljivost zamrzovanja Z vklopom hitrega zamrzovanja, boste lahko naenkrat zamrznili 15.00 kg/24h svežih živil.NO FROST hladilnikNoFrost sistem z intenzivnim kroženjem zraka v hladilnem delu odstranjuje vso odvečno vlago in preprečuje nabiranje ledu in sreža med živili, ki otežujeta izvlek predalov, pregled nad vsebino in čiščenje.Polica za vodoravno shranjevanje steklenicPolica za steklenice nudi ravno dovolj prostora za velike, tudi do 2,5-litrske plastenke. Posebno varovalo je oblikovano tako, da odlično oprijema steklenice, ki so pri odpiranju oziroma zapiranju vrat stabilne in se ne premikajo.<br />	4242002942704	Hladilnik
107	63237	BOSCH	BOSCH Hladilnik KGN36AI35	<br />Prostostoječi hladilnik BOSCH KGN36AI35 <br /><br />Hladilnik z neto prostornino hladilnega dela 237 l ter 87 l prostornine zamrzovalnega dela, omogoča elektronsko upravljanje, vsebuje pa tudi zvočni alarm v primeru predolgo odprtih vrat hladilnika. Pona&scaron;a se z nizko porabo električne energije, kar pomeni 260 kWh letne porabe. Nivo hrupa zna&scaron;a 39 dB.<br /><br /><br /><br />Posebnosti<br /><br />&nbsp;<br /><br />Izjemna energijska učinkovitostHladilnik z A++ energijsko učinkovitostjo porabi 40% manj energije v primerjavi z razredom A. Poleg tega pa ima hladilnik zmožnost shranjevanja živil kar 16h, in sicer v primeru izpada elektrike.<br />Prostoren hladilni delHladilnik vsebuje prostorno polico za varno shranjevanje steklenic. Poleg tega ima tudi predal imenovan sveža cona, s katerim omogoča, da sadje ali zelenjava ohranjata dlje časa svežino.<br />Sistem No frostNoFrost sistem z intenzivnim kroženjem zraka v hladilnem delu odstranjuje vso odvečno vlago in preprečuje nabiranje ledu in sreža med živili, ki otežujeta izvlek predalov, pregled nad vsebino in či&scaron;čenje hladilnika.<br /><br /><br />Učinkovito delovanjeZaslon za prikaz temperature v hladilnem delu je odličen pokazatelj stanja temperature v hladilniku, če je temperatura v hladilnem delu previsoka, se vklopi opozorilni signal. Ob predolgo odprtih vratih se ravno tako vklopi zvočni alarm.<br />LED osvetlitev zagotavlja izjemno in visoko učinkovito osvetlitev hladilnika. Življenjska doba je tridesetkrat dalj&scaron;a od klasičnih žarnic in prihrani do desetkrat toliko energije.<br /><br /><br /><br />	4242002868073	Hladilnik
107	63239	BOSCH	BOSCH Hladilnik KGV36VL32	<br />Hladilnik BOSCH KGV36VL32<br />Odlikuje ga funkcija super zamrzovanja. Opremljen je s&nbsp;predalom VitaFresh&nbsp;z možnostjo nastavitve vlažnosti - ohranja sadnje in zelenjavo dlje časa sveže v&nbsp;hladilnem ter BigBox v&nbsp;zamrzovalnem delu. Pohvali se s&nbsp;tehnologijo LowFrost.<br /><br /><br />Posebnosti<br /><br /><br />LED osvetlitevVzporedno razporejene LED lučke vam ponujajo popolnoma nov koncept svetlobe; vključene so v povr&scaron;ino stranske stene, s čimer varčujejo s prostorom. Svetlobo mečejo po&scaron;evno nazaj in na ta način v hladilniku zagotavljajo enakomerno osvetlitev brez ble&scaron;čanja.<br />LowFrost-manj odtajevanja Funkcija LowFrost vam prihrani veliko časa, saj je tvorjenje ledu znatno zmanj&scaron;ano. Zaradi tega je treba hladilno-zamrzovalne kombinacije SmartCool odtajevati mnogo redkeje, poraba energije pa ostane nespremenjena. <br />BigBox predalPrimeren prostor za velike zamrznjene jedi, npr. torte in perutnino, recimo purane ali goske.<br />SuperFreezingSuperFreezing &scaron;čiti zamrznjena živila pred odtaljevanjem, ko v zamrzovalnik dodajate nova živila, ki nato tudi hitreje zamrznejo. Aparati z avtomatsko funkcijo zamrzovanja preidejo nazaj na običajno delovanje, ko je želena temperatura dosežena. To prepreči nepotrebno porabo energije.<br /><br /><br /><br />	4242002799582	Hladilnik
107	63240	BOSCH	BOSCH Hladilnik KGV36VW32	Zmogljivost zamrzovanja Z vklopom hitrega zamrzovanja, boste lahko naenkrat zamrznili 0.00 kg/24h svežih živil.Samodejno odtaljevanje hladilnega delaHladilnega dela ni potrebno odtaljevati. Na zadnji steni se nabira ivje, ki se spremeni v vodo in odteka iz aparata. Voda izhlapi v prostor.<br />	4242002799605	Hladilnik
